
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Component in dry nodes in mol/L medium

VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_tracer   ,
ZONE T= "0.100000E+00 d"  F=POINT
   -200.000   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.9505E-03
   -200.000   -152.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2580E-02
   -200.000   -100.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3258E-02
   -200.000    -54.910     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2867E-02
   -200.000      0.000     0.000  0.3005E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2829E-02
   -200.000     39.920     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3022E-02
   -200.000    100.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3102E-02
   -200.000    159.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2411E-02
   -200.000    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.8525E-03
   -182.500    -54.910     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.499  1.0000  5.6452  0.1817E-02
   -181.700     39.920     0.000  0.3005E+03  0.0000E+00  0.1000E+01 193.497  1.0000  5.6452  0.1541E-02
   -175.700    -12.590     0.000  0.3005E+03  0.0000E+00  0.1000E+01 193.496  1.0000  5.6452  0.8513E-03
   -173.100    159.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2429E-02
   -172.200   -152.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2454E-02
   -167.100    -98.110     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2942E-02
   -165.400     85.020     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1895E-02
   -161.200    119.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3100E-02
   -155.000     -0.553     0.000  0.3005E+03  0.0000E+00  0.1000E+01 193.317  1.0000  5.6452  0.4845E-04
   -152.300    -47.540     0.000  0.3005E+03  0.0000E+00  0.1000E+01 193.380  1.0000  5.6452  0.3494E-03
   -151.300     37.510     0.000  0.3005E+03  0.0000E+00  0.1000E+01 193.327  1.0000  5.6452  0.9246E-04
   -145.000    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1177E-02
   -142.800     64.690     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.487  1.0000  5.6452  0.3212E-03
   -137.700    -87.210     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.497  1.0000  5.6452  0.7428E-03
   -137.500   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.9280E-03
   -136.900      7.325     0.000  0.3005E+03  0.0000E+00  0.1000E+01 190.343  1.0000  5.6452  0.1937E-05
   -135.000   -127.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2681E-02
   -130.800    140.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2994E-02
   -129.600    172.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2224E-02
   -129.500   -169.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2441E-02
   -127.900    -18.930     0.000  0.3005E+03  0.0000E+00  0.1000E+01 188.259  1.0000  5.6452  0.8422E-07
   -126.500    101.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1456E-02
   -123.400     22.610     0.000  0.3005E+03  0.0000E+00  0.1000E+01 187.724  1.0000  5.6452  0.1045E-07
   -117.700    -62.670     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.430  1.0000  5.6452  0.7639E-04
   -117.500     47.740     0.000  0.3005E+03  0.0000E+00  0.1000E+01 192.896  1.0000  5.6452  0.5217E-05
   -116.500    -38.140     0.000  0.3005E+03  0.0000E+00  0.1000E+01 192.257  1.0000  5.6452  0.1208E-06
   -103.700     71.660     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.458  1.0000  5.6452  0.8814E-04
   -103.700   -155.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2688E-02
   -102.900    -89.670     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.492  1.0000  5.6452  0.4388E-03
   -101.100    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1559E-02
   -100.000    -23.500     0.000  0.3005E+03  0.0000E+00  0.1000E+01 179.327  1.0000  5.6452  0.8994E-10
   -100.000      0.000     0.000  0.3006E+03  0.0000E+00  0.1000E+01 129.567  1.0000  5.6452  0.9273E-10
   -100.000     23.500     0.000  0.3005E+03  0.0000E+00  0.1000E+01 181.687  1.0000  5.6452  0.8996E-10
    -95.380    126.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2340E-02
    -93.550   -117.900     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1584E-02
    -93.390    163.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2591E-02
    -87.670     41.320     0.000  0.3004E+03  0.0000E+00  0.1000E+01 192.042  1.0000  5.6452  0.4059E-06
    -87.500   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1879E-02
    -84.730     92.270     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.498  1.0000  5.6452  0.4232E-03
    -84.270      9.080     0.000  0.3005E+03  0.0000E+00  0.1000E+01 175.049  1.0000  5.6452  0.9001E-10
    -83.710    -52.640     0.000  0.3004E+03  0.0000E+00  0.1000E+01 192.622  1.0000  5.6452  0.1104E-04
    -71.910     59.610     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.376  1.0000  5.6452  0.1676E-04
    -69.180   -162.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2846E-02
    -69.160   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1759E-02
    -69.160   -182.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2147E-02
    -67.500   -143.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2551E-02
    -67.150    -17.220     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.488  1.0000  5.6452  0.3270E-09
    -67.110    -83.950     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.472  1.0000  5.6452  0.3293E-03
    -64.870    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1506E-02
    -64.190     22.330     0.000  0.3004E+03  0.0000E+00  0.1000E+01 190.764  1.0000  5.6452  0.5662E-07
    -59.630    140.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2611E-02
    -59.430   -127.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2425E-02
    -59.400    109.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1115E-02
    -57.830    -49.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.335  1.0000  5.6452  0.1016E-04
    -57.010    174.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2380E-02
    -54.170     78.080     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.492  1.0000  5.6452  0.1476E-03
    -49.980   -109.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.499  1.0000  5.6452  0.9804E-03
    -45.400     42.910     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.297  1.0000  5.6452  0.7035E-05
    -44.240      7.513     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.166  1.0000  5.6452  0.7419E-07
    -40.970   -167.100     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2606E-02
    -39.310    -21.080     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.257  1.0000  5.6452  0.1671E-05
    -37.500   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1867E-02
    -36.710    -70.070     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.493  1.0000  5.6452  0.2279E-03
    -34.440    159.800     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2664E-02
    -31.850   -142.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2761E-02
    -31.420     94.060     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.6746E-03
    -30.190    -46.340     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.484  1.0000  5.6452  0.2342E-04
    -29.330    -93.450     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.7530E-03
    -29.230     67.620     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.493  1.0000  5.6452  0.1316E-03
    -28.660    124.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2006E-02
    -28.610    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1593E-02
    -25.250    181.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2362E-02
    -22.270     28.290     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.475  1.0000  5.6452  0.7014E-05
    -21.680   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1726E-02
    -21.680   -183.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2345E-02
    -20.890    141.600     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2585E-02
    -19.210     12.330     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.465  1.0000  5.6452  0.1549E-05
    -18.490     47.040     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.488  1.0000  5.6452  0.5076E-04
    -17.020   -117.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1601E-02
    -15.250     -2.885     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.471  1.0000  5.6452  0.1967E-05
    -12.170    103.100     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1178E-02
      0.000   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.491  1.0000  5.6452  0.1426E-02
      0.000   -177.800     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.489  1.0000  5.6452  0.1876E-02
      0.000   -155.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.495  1.0000  5.6452  0.2936E-02
      0.000   -133.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.496  1.0000  5.6452  0.2897E-02
      0.000   -111.100     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.497  1.0000  5.6452  0.2596E-02
      0.000    -88.890     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.497  1.0000  5.6452  0.1827E-02
      0.000    -66.670     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.491  1.0000  5.6452  0.6824E-03
      0.000    -44.440     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.487  1.0000  5.6452  0.2002E-03
      0.000    -22.220     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.425  1.0000  5.6452  0.9185E-04
      0.000      0.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.474  1.0000  5.6452  0.3562E-04
      0.000     22.220     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.475  1.0000  5.6452  0.7098E-04
      0.000     44.440     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.489  1.0000  5.6452  0.2540E-03
      0.000     66.670     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.493  1.0000  5.6452  0.5365E-03
      0.000     88.890     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.497  1.0000  5.6452  0.1737E-02
      0.000    111.100     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.497  1.0000  5.6452  0.2402E-02
      0.000    133.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.488  1.0000  5.6452  0.2990E-02
      0.000    155.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.485  1.0000  5.6452  0.2772E-02
      0.000    177.800     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.494  1.0000  5.6452  0.2065E-02
      0.000    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.492  1.0000  5.6452  0.1509E-02
     14.010    -47.880     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1198E-03
     15.110    180.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1052E-04
     15.670    -27.180     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.5208E-06
     17.560   -180.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3282E-05
     19.080     -1.771     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2026E-04
     20.370     74.350     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3559E-03
     21.860    165.600     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.6211E-04
     23.370   -155.800     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.5413E-04
     23.590    -69.980     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.8754E-04
     24.130    -92.560     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1125E-05
     24.410    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.4164E-07
     26.270    113.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.3246E-04
     27.480     25.270     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1706E-05
     27.550     49.660     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.8207E-04
     29.060   -118.700     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.6907E-04
     31.640   -136.300     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.8526E-04
     34.790    145.500     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.7763E-05
     36.990     88.420     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1112E-04
     37.500   -200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1103E-06
     43.010   -175.600     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1146E-06
     43.190    -21.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.8923E-10
     45.890    -85.580     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.4004E-07
     46.270    174.400     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2245E-06
     46.620    -44.030     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.8921E-10
     46.900     14.160     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2900E-08
     47.510    122.200     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.9102E-07
     48.830    200.000     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2761E-09
     49.510     62.860     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2135E-05
     53.660     36.660     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.2709E-06
     53.820     -4.071     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.9830E-10
     54.550    -67.510     0.000  0.3004E+03  0.0000E+00  0.1000E+01 193.500  1.0000  5.6452  0.1073E-09
