
          ----Time evolution at specified elements----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Component in dry nodes in mol/L medium

ELEM    Time(day)      P(bar)        Sg         Sl      pH    I.STR         aH2O   Porosity  Perm(m^2)   t_tracer    chg.bal.(eq
00316 0.838225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.858225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.878225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.898225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.918225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.938225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.958225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.978225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.998225E+03  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.100000E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.100355E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.101065E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.102485E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.104485E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.106485E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
00316 0.108485E+04  0.3002E+03 0.0000E+00 0.1000E+01   5.645  0.2219E-05  0.1000E+01  1.00000  0.8330E-07  0.1000E-09  0.1000E-06
