
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Component in dry nodes in mol/L medium

VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_tracer   ,
ZONE T= "0.100000E+00 d"  F=POINT
      0.000   -133.300     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.925  1.0000  5.6452  0.7035E-05
      0.000   -111.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.364  1.0000  5.6452  0.4291E-05
      0.000    -88.890     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.427  1.0000  5.6452  0.2064E-05
      0.000    -66.670     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.3042E-07
      0.000    -44.440     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.871  1.0000  5.6452  0.2424E-06
      0.000    -22.220     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.8326E-09
      0.000      0.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.859  1.0000  5.6452  0.1413E-06
      0.000     22.220     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.5755E-09
      0.000     44.440     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.5075E-08
      0.000     66.670     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.847  1.0000  5.6452  0.1714E-07
      0.000     88.890     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.856  1.0000  5.6452  0.9522E-06
      0.000    111.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01  80.876  1.0000  5.6452  0.2187E-05
      0.000    133.300     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.833  1.0000  5.6452  0.1639E-04
      0.000    155.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01  81.193  1.0000  5.6452  0.2576E-04
      0.000    177.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01  82.455  1.0000  5.6452  0.4755E-04
      0.000    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01  84.600  1.0000  5.6452  0.6548E-04
     14.010    -47.880     0.000  0.3008E+03  0.0000E+00  0.1000E+01  97.851  1.0000  5.6452  0.2079E-03
     15.110    180.700     0.000  0.3008E+03  0.0000E+00  0.1000E+01 186.629  1.0000  5.6452  0.2247E-04
     15.670    -27.180     0.000  0.3008E+03  0.0000E+00  0.1000E+01  93.372  1.0000  5.6452  0.1787E-03
     17.560   -180.700     0.000  0.3008E+03  0.0000E+00  0.1000E+01 188.137  1.0000  5.6452  0.1998E-04
     19.080     -1.771     0.000  0.3008E+03  0.0000E+00  0.1000E+01  95.232  1.0000  5.6452  0.1901E-03
     20.370     74.350     0.000  0.3008E+03  0.0000E+00  0.1000E+01  97.770  1.0000  5.6452  0.1343E-03
     21.860    165.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01 174.850  1.0000  5.6452  0.3432E-04
     23.370   -155.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01 174.305  1.0000  5.6452  0.5476E-04
     23.590    -69.980     0.000  0.3008E+03  0.0000E+00  0.1000E+01 109.790  1.0000  5.6452  0.2094E-03
     24.130    -92.560     0.000  0.3008E+03  0.0000E+00  0.1000E+01 142.419  1.0000  5.6452  0.2102E-03
     24.410    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.769  1.0000  5.6452  0.1551E-05
     26.270    113.300     0.000  0.3008E+03  0.0000E+00  0.1000E+01 143.402  1.0000  5.6452  0.1620E-03
     27.480     25.270     0.000  0.3008E+03  0.0000E+00  0.1000E+01 100.645  1.0000  5.6452  0.1875E-03
     27.550     49.660     0.000  0.3008E+03  0.0000E+00  0.1000E+01 108.045  1.0000  5.6452  0.1966E-03
     29.060   -118.700     0.000  0.3008E+03  0.0000E+00  0.1000E+01 161.554  1.0000  5.6452  0.1254E-03
     31.640   -136.300     0.000  0.3008E+03  0.0000E+00  0.1000E+01 166.844  1.0000  5.6452  0.7091E-04
     34.790    145.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01 181.763  1.0000  5.6452  0.5975E-04
     36.990     88.420     0.000  0.3008E+03  0.0000E+00  0.1000E+01 131.197  1.0000  5.6452  0.2101E-03
     37.500   -200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.804  1.0000  5.6452  0.7105E-06
     43.010   -175.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.350  1.0000  5.6452  0.2905E-05
     43.190    -21.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01 127.009  1.0000  5.6452  0.2948E-03
     45.890    -85.580     0.000  0.3008E+03  0.0000E+00  0.1000E+01 170.444  1.0000  5.6452  0.1309E-03
     46.270    174.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.248  1.0000  5.6452  0.4814E-05
     46.620    -44.030     0.000  0.3008E+03  0.0000E+00  0.1000E+01 146.699  1.0000  5.6452  0.2545E-03
     46.900     14.160     0.000  0.3008E+03  0.0000E+00  0.1000E+01 131.134  1.0000  5.6452  0.2637E-03
     47.510    122.200     0.000  0.3008E+03  0.0000E+00  0.1000E+01 178.869  1.0000  5.6452  0.7845E-04
     48.830    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.823  1.0000  5.6452  0.6349E-06
     49.510     62.860     0.000  0.3008E+03  0.0000E+00  0.1000E+01 150.505  1.0000  5.6452  0.1880E-03
     53.660     36.660     0.000  0.3008E+03  0.0000E+00  0.1000E+01 151.188  1.0000  5.6452  0.2065E-03
     53.820     -4.071     0.000  0.3008E+03  0.0000E+00  0.1000E+01 157.737  1.0000  5.6452  0.2072E-03
     54.550    -67.510     0.000  0.3008E+03  0.0000E+00  0.1000E+01 167.809  1.0000  5.6452  0.1650E-03
     56.640   -116.700     0.000  0.3008E+03  0.0000E+00  0.1000E+01 186.099  1.0000  5.6452  0.5006E-04
     57.760     99.750     0.000  0.3008E+03  0.0000E+00  0.1000E+01 169.645  1.0000  5.6452  0.1274E-03
     58.560   -157.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.022  1.0000  5.6452  0.6285E-05
     60.750    137.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01 189.687  1.0000  5.6452  0.2286E-04
     60.790   -139.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01 191.179  1.0000  5.6452  0.1432E-04
     62.090    156.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.129  1.0000  5.6452  0.6197E-05
     73.420    118.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01 187.413  1.0000  5.6452  0.3861E-04
     78.120    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.897  1.0000  5.6452  0.2826E-07
     78.510    173.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.873  1.0000  5.6452  0.2444E-06
     80.460   -176.900     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.893  1.0000  5.6452  0.7153E-07
     81.190     75.340     0.000  0.3008E+03  0.0000E+00  0.1000E+01 182.647  1.0000  5.6452  0.6539E-04
     86.230   -118.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.290  1.0000  5.6452  0.5631E-05
     86.810    -23.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01 181.049  1.0000  5.6452  0.8961E-04
     86.880     14.580     0.000  0.3008E+03  0.0000E+00  0.1000E+01 180.520  1.0000  5.6452  0.8752E-04
     87.500   -200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.7845E-09
     88.500     45.740     0.000  0.3008E+03  0.0000E+00  0.1000E+01 183.059  1.0000  5.6452  0.6756E-04
     89.760    -84.980     0.000  0.3008E+03  0.0000E+00  0.1000E+01 189.542  1.0000  5.6452  0.2799E-04
     90.960    137.300     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.298  1.0000  5.6452  0.4968E-05
     94.660    -54.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01 188.674  1.0000  5.6452  0.3538E-04
     98.480     99.970     0.000  0.3008E+03  0.0000E+00  0.1000E+01 191.056  1.0000  5.6452  0.1420E-04
    101.900   -145.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.839  1.0000  5.6452  0.6021E-06
    107.500    154.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.871  1.0000  5.6452  0.2632E-06
    108.400    180.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.898  1.0000  5.6452  0.1816E-07
    108.400    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.1463E-08
    115.600   -108.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.580  1.0000  5.6452  0.2986E-05
    116.200     66.610     0.000  0.3008E+03  0.0000E+00  0.1000E+01 191.496  1.0000  5.6452  0.1132E-04
    117.600     -0.840     0.000  0.3008E+03  0.0000E+00  0.1000E+01 190.811  1.0000  5.6452  0.1814E-04
    122.300    125.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.790  1.0000  5.6452  0.9624E-06
    123.400   -168.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.899  1.0000  5.6452  0.7229E-08
    129.300    -34.330     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.158  1.0000  5.6452  0.6853E-05
    130.100     94.610     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.756  1.0000  5.6452  0.1299E-05
    130.100     34.910     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.052  1.0000  5.6452  0.7215E-05
    131.300    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.9752E-09
    137.200    156.400     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.896  1.0000  5.6452  0.3951E-07
    137.500   -200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.3260E-09
    139.500    -75.310     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.715  1.0000  5.6452  0.1794E-05
    144.200   -124.600     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.887  1.0000  5.6452  0.1341E-06
    155.700    114.500     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.894  1.0000  5.6452  0.6089E-07
    156.400      2.809     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.794  1.0000  5.6452  0.1034E-05
    157.000     71.550     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.850  1.0000  5.6452  0.4656E-06
    162.300    165.100     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.2095E-09
    164.000   -158.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.899  1.0000  5.6452  0.5574E-08
    166.900    -41.290     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.868  1.0000  5.6452  0.3218E-06
    172.900     40.890     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.872  1.0000  5.6452  0.2662E-06
    180.600    138.900     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.2993E-08
    181.900    -98.140     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.893  1.0000  5.6452  0.6759E-07
    200.000   -200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.1202E-09
    200.000   -158.800     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.1521E-08
    200.000    -98.140     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.4508E-09
    200.000    -41.290     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.899  1.0000  5.6452  0.8703E-08
    200.000      0.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.897  1.0000  5.6452  0.3400E-07
    200.000     40.890     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.899  1.0000  5.6452  0.8092E-08
    200.000    100.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.898  1.0000  5.6452  0.1663E-07
    200.000    138.900     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.7201E-09
    200.000    200.000     0.000  0.3008E+03  0.0000E+00  0.1000E+01 192.900  1.0000  5.6452  0.9472E-10
     -0.000   -200.000   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.199  1.0000  5.6452  0.1100E-09
     -0.000   -153.500   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.225  1.0000  5.6452  0.4141E-09
     -0.000    -55.500   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.265  1.0000  5.6452  0.6030E-08
     -0.000      0.000   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.256  1.0000  5.6452  0.3806E-08
     -0.000     50.820   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.260  1.0000  5.6452  0.8985E-08
     -0.000    156.700   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.224  1.0000  5.6452  0.2922E-09
     -0.000    200.000   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.194  1.0000  5.6452  0.1012E-09
     -0.000   -106.900   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.190  1.0000  5.6452  0.3897E-09
     -0.000    105.900   200.000  0.3008E+03  0.0000E+00  0.1000E+01 187.190  1.0000  5.6452  0.3497E-09
     -0.000   -106.900   181.500  0.3008E+03  0.0000E+00  0.1000E+01 187.770  1.0000  5.6452  0.1298E-07
     -0.000    105.900   179.900  0.3008E+03  0.0000E+00  0.1000E+01 187.788  1.0000  5.6452  0.9819E-08
     -0.000    -55.500   168.100  0.3008E+03  0.0000E+00  0.1000E+01 188.206  1.0000  5.6452  0.2469E-06
     -0.000     50.820   167.300  0.3008E+03  0.0000E+00  0.1000E+01 188.223  1.0000  5.6452  0.3046E-06
     -0.000    -10.070   165.200  0.3008E+03  0.0000E+00  0.1000E+01 188.286  1.0000  5.6452  0.1512E-06
     -0.000   -153.500   158.600  0.3008E+03  0.0000E+00  0.1000E+01 188.301  1.0000  5.6452  0.4956E-08
     -0.000    156.700   153.200  0.3008E+03  0.0000E+00  0.1000E+01 188.482  1.0000  5.6452  0.1038E-07
     -0.000    -98.240   147.200  0.3008E+03  0.0000E+00  0.1000E+01 188.702  1.0000  5.6452  0.3252E-06
     -0.000   -200.000   145.000  0.3008E+03  0.0000E+00  0.1000E+01 188.639  1.0000  5.6452  0.3136E-09
     -0.000    200.000   145.000  0.3008E+03  0.0000E+00  0.1000E+01 188.666  1.0000  5.6452  0.5526E-09
     -0.000    107.000   144.700  0.3008E+03  0.0000E+00  0.1000E+01 188.835  1.0000  5.6452  0.3572E-06
     -0.000      4.147   141.100  0.3008E+03  0.0000E+00  0.1000E+01 188.875  1.0000  5.6452  0.2233E-05
     -0.000    -47.950   131.100  0.3008E+03  0.0000E+00  0.1000E+01 188.800  1.0000  5.6452  0.5370E-05
     -0.000     72.260   128.800  0.3008E+03  0.0000E+00  0.1000E+01 188.996  1.0000  5.6452  0.3762E-05
     -0.000     35.700   124.900  0.3008E+03  0.0000E+00  0.1000E+01 188.678  1.0000  5.6452  0.8764E-05
     -0.000   -132.000   122.500  0.3008E+03  0.0000E+00  0.1000E+01 189.305  1.0000  5.6452  0.4291E-06
     -0.000   -169.800   113.100  0.3008E+03  0.0000E+00  0.1000E+01 189.452  1.0000  5.6452  0.2749E-07
     -0.000     -6.002   112.300  0.3008E+03  0.0000E+00  0.1000E+01 187.537  1.0000  5.6452  0.2234E-04
     -0.000    -91.810   111.000  0.3008E+03  0.0000E+00  0.1000E+01 189.077  1.0000  5.6452  0.7190E-05
     -0.000    137.600   108.500  0.3008E+03  0.0000E+00  0.1000E+01 189.621  1.0000  5.6452  0.1028E-05
     -0.000    170.800   103.800  0.3008E+03  0.0000E+00  0.1000E+01 189.728  1.0000  5.6452  0.9557E-07
     -0.000    101.100   102.100  0.3008E+03  0.0000E+00  0.1000E+01 188.747  1.0000  5.6452  0.1034E-04
     -0.000   -200.000   101.100  0.3008E+03  0.0000E+00  0.1000E+01 189.743  1.0000  5.6452  0.7110E-08
     -0.000    200.000   101.100  0.3008E+03  0.0000E+00  0.1000E+01 189.793  1.0000  5.6452  0.1084E-07
     -0.000     63.390    93.460  0.3008E+03  0.0000E+00  0.1000E+01 184.608  1.0000  5.6452  0.4324E-04
     -0.000     27.420    91.450  0.3008E+03  0.0000E+00  0.1000E+01 182.270  1.0000  5.6452  0.6535E-04
     -0.000    -68.080    87.960  0.3008E+03  0.0000E+00  0.1000E+01 184.540  1.0000  5.6452  0.4552E-04
     -0.000   -119.700    86.740  0.3008E+03  0.0000E+00  0.1000E+01 188.987  1.0000  5.6452  0.1092E-04
     -0.000    -35.100    85.600  0.3008E+03  0.0000E+00  0.1000E+01 181.755  1.0000  5.6452  0.6625E-04
     -0.000   -147.200    84.770  0.3008E+03  0.0000E+00  0.1000E+01 190.034  1.0000  5.6452  0.2001E-05
     -0.000     -3.573    80.280  0.3008E+03  0.0000E+00  0.1000E+01 174.327  1.0000  5.6452  0.1194E-03
     -0.000    123.800    67.520  0.3008E+03  0.0000E+00  0.1000E+01 186.458  1.0000  5.6452  0.2791E-04
     -0.000    -98.480    66.990  0.3008E+03  0.0000E+00  0.1000E+01 182.166  1.0000  5.6452  0.5540E-04
     -0.000     90.590    62.790  0.3008E+03  0.0000E+00  0.1000E+01 174.836  1.0000  5.6452  0.8661E-04
     -0.000    157.100    58.520  0.3008E+03  0.0000E+00  0.1000E+01 189.862  1.0000  5.6452  0.6659E-05
     -0.000     42.210    58.040  0.3008E+03  0.0000E+00  0.1000E+01 158.567  1.0000  5.6452  0.1952E-03
     -0.000   -200.000    57.230  0.3008E+03  0.0000E+00  0.1000E+01 190.600  1.0000  5.6452  0.6277E-06
     -0.000    200.000    57.230  0.3008E+03  0.0000E+00  0.1000E+01 190.602  1.0000  5.6452  0.8038E-06
     -0.000     14.170    56.680  0.3008E+03  0.0000E+00  0.1000E+01 153.333  1.0000  5.6452  0.2124E-03
     -0.000   -168.100    55.580  0.3008E+03  0.0000E+00  0.1000E+01 190.071  1.0000  5.6452  0.4664E-05
     -0.000    -55.140    54.620  0.3008E+03  0.0000E+00  0.1000E+01 156.399  1.0000  5.6452  0.1864E-03
     -0.000     64.950    53.600  0.3008E+03  0.0000E+00  0.1000E+01 154.568  1.0000  5.6452  0.1619E-03
     -0.000    -11.800    48.070  0.3008E+03  0.0000E+00  0.1000E+01 141.061  1.0000  5.6452  0.2429E-03
     -0.000   -133.700    46.520  0.3008E+03  0.0000E+00  0.1000E+01 183.953  1.0000  5.6452  0.3815E-04
     -0.000    -79.970    44.690  0.3008E+03  0.0000E+00  0.1000E+01 150.897  1.0000  5.6452  0.1721E-03
     -0.000    -33.520    38.720  0.3008E+03  0.0000E+00  0.1000E+01 129.754  1.0000  5.6452  0.2483E-03
     -0.000    113.100    38.540  0.3008E+03  0.0000E+00  0.1000E+01 157.397  1.0000  5.6452  0.1479E-03
     -0.000   -105.900    36.650  0.3008E+03  0.0000E+00  0.1000E+01 166.364  1.0000  5.6452  0.1121E-03
     -0.000     32.020    35.840  0.3008E+03  0.0000E+00  0.1000E+01 118.615  1.0000  5.6452  0.2741E-03
     -0.000    169.400    30.120  0.3008E+03  0.0000E+00  0.1000E+01 183.704  1.0000  5.6452  0.2485E-04
     -0.000     76.750    30.120  0.3008E+03  0.0000E+00  0.1000E+01 113.460  1.0000  5.6452  0.1627E-03
     -0.000    134.300    29.200  0.3008E+03  0.0000E+00  0.1000E+01 170.866  1.0000  5.6452  0.9371E-04
     -0.000     55.160    28.710  0.3008E+03  0.0000E+00  0.1000E+01 104.872  1.0000  5.6452  0.1854E-03
     -0.000     97.180    28.040  0.3008E+03  0.0000E+00  0.1000E+01 128.025  1.0000  5.6452  0.1769E-03
     -0.000   -160.100    27.950  0.3008E+03  0.0000E+00  0.1000E+01 179.668  1.0000  5.6452  0.3364E-04
     -0.000   -181.200    27.540  0.3008E+03  0.0000E+00  0.1000E+01 188.628  1.0000  5.6452  0.1127E-04
     -0.000   -200.000    24.410  0.3008E+03  0.0000E+00  0.1000E+01 190.497  1.0000  5.6452  0.5328E-05
     -0.000    200.000    24.410  0.3008E+03  0.0000E+00  0.1000E+01 189.481  1.0000  5.6452  0.1110E-04
     -0.000      7.901    24.230  0.3008E+03  0.0000E+00  0.1000E+01 101.988  1.0000  5.6452  0.2053E-03
     -0.000    -57.540    22.360  0.3008E+03  0.0000E+00  0.1000E+01 103.919  1.0000  5.6452  0.1535E-03
     -0.000   -121.300    18.140  0.3008E+03  0.0000E+00  0.1000E+01 146.784  1.0000  5.6452  0.1045E-03
     -0.000    -11.700    16.280  0.3008E+03  0.0000E+00  0.1000E+01  90.265  1.0000  5.6452  0.1515E-03
     -0.000     36.610    14.170  0.3008E+03  0.0000E+00  0.1000E+01  87.239  1.0000  5.6452  0.1245E-03
     -0.000   -146.600    12.430  0.3008E+03  0.0000E+00  0.1000E+01 128.102  1.0000  5.6452  0.9856E-04
      0.000   -150.500   -13.220  0.3008E+03  0.0000E+00  0.1000E+01  81.426  1.0000  5.6452  0.2089E-04
      0.000    182.800   -16.500  0.3008E+03  0.0000E+00  0.1000E+01  83.041  1.0000  5.6452  0.5412E-04
      0.000    -84.200   -18.230  0.3008E+03  0.0000E+00  0.1000E+01  81.207  1.0000  5.6452  0.1458E-05
      0.000     93.210   -20.750  0.3008E+03  0.0000E+00  0.1000E+01  80.864  1.0000  5.6452  0.1472E-05
      0.000   -200.000   -25.000  0.3008E+03  0.0000E+00  0.1000E+01  83.736  1.0000  5.6452  0.6820E-04
      0.000    -44.120   -25.500  0.3007E+03  0.0000E+00  0.1000E+01  80.875  1.0000  5.6452  0.2068E-06
      0.000    200.000   -28.610  0.3008E+03  0.0000E+00  0.1000E+01  83.513  1.0000  5.6452  0.6221E-04
      0.000     27.820   -28.850  0.3007E+03  0.0000E+00  0.1000E+01  80.848  1.0000  5.6452  0.3314E-08
      0.000     70.720   -29.070  0.3007E+03  0.0000E+00  0.1000E+01  80.853  1.0000  5.6452  0.4902E-06
      0.000   -131.100   -31.720  0.3007E+03  0.0000E+00  0.1000E+01  81.236  1.0000  5.6452  0.1436E-04
      0.000      6.350   -32.170  0.3007E+03  0.0000E+00  0.1000E+01  80.856  1.0000  5.6452  0.9169E-07
      0.000   -107.200   -32.390  0.3007E+03  0.0000E+00  0.1000E+01  81.303  1.0000  5.6452  0.5647E-05
      0.000    117.900   -32.870  0.3007E+03  0.0000E+00  0.1000E+01  81.319  1.0000  5.6452  0.9410E-05
      0.000    167.100   -33.460  0.3007E+03  0.0000E+00  0.1000E+01  82.560  1.0000  5.6452  0.4901E-04
      0.000    -20.040   -33.620  0.3007E+03  0.0000E+00  0.1000E+01  80.859  1.0000  5.6452  0.8469E-07
      0.000   -160.200   -35.200  0.3007E+03  0.0000E+00  0.1000E+01  81.763  1.0000  5.6452  0.2804E-04
      0.000   -181.700   -37.980  0.3007E+03  0.0000E+00  0.1000E+01  83.670  1.0000  5.6452  0.6708E-04
      0.000    150.300   -38.590  0.3007E+03  0.0000E+00  0.1000E+01  82.015  1.0000  5.6452  0.3624E-04
      0.000     49.070   -42.490  0.3007E+03  0.0000E+00  0.1000E+01  80.852  1.0000  5.6452  0.3136E-06
      0.000    -90.580   -45.280  0.3007E+03  0.0000E+00  0.1000E+01  81.256  1.0000  5.6452  0.3903E-05
      0.000    -64.620   -45.600  0.3007E+03  0.0000E+00  0.1000E+01  81.088  1.0000  5.6452  0.1536E-05
      0.000     94.970   -50.840  0.3007E+03  0.0000E+00  0.1000E+01  81.125  1.0000  5.6452  0.6725E-05
      0.000    -38.520   -53.330  0.3007E+03  0.0000E+00  0.1000E+01  80.945  1.0000  5.6452  0.6545E-06
      0.000     -6.812   -54.250  0.3006E+03  0.0000E+00  0.1000E+01  80.865  1.0000  5.6452  0.1355E-06
      0.000   -144.200   -54.650  0.3007E+03  0.0000E+00  0.1000E+01  81.590  1.0000  5.6452  0.2429E-04
      0.000     26.570   -55.800  0.3006E+03  0.0000E+00  0.1000E+01  80.853  1.0000  5.6452  0.1662E-06
      0.000    136.900   -56.170  0.3007E+03  0.0000E+00  0.1000E+01  81.849  1.0000  5.6452  0.2980E-04
      0.000     72.360   -56.290  0.3007E+03  0.0000E+00  0.1000E+01  80.985  1.0000  5.6452  0.3625E-05
      0.000   -116.600   -58.200  0.3007E+03  0.0000E+00  0.1000E+01  81.378  1.0000  5.6452  0.1432E-04
      0.000    173.700   -60.990  0.3007E+03  0.0000E+00  0.1000E+01  82.780  1.0000  5.6452  0.5557E-04
      0.000   -200.000   -62.500  0.3007E+03  0.0000E+00  0.1000E+01  83.958  1.0000  5.6452  0.7681E-04
      0.000    200.000   -64.870  0.3007E+03  0.0000E+00  0.1000E+01  83.696  1.0000  5.6452  0.7189E-04
      0.000   -170.000   -65.160  0.3007E+03  0.0000E+00  0.1000E+01  83.158  1.0000  5.6452  0.5984E-04
      0.000    -86.310   -68.620  0.3007E+03  0.0000E+00  0.1000E+01  81.284  1.0000  5.6452  0.7192E-05
      0.000     56.080   -70.770  0.3006E+03  0.0000E+00  0.1000E+01  80.958  1.0000  5.6452  0.3087E-05
      0.000      5.275   -75.180  0.3005E+03  0.0000E+00  0.1000E+01  80.882  1.0000  5.6452  0.5950E-06
      0.000    -27.170   -76.690  0.3006E+03  0.0000E+00  0.1000E+01  80.964  1.0000  5.6452  0.1303E-05
      0.000    -68.250   -77.950  0.3006E+03  0.0000E+00  0.1000E+01  81.225  1.0000  5.6452  0.5851E-05
      0.000    124.800   -81.490  0.3007E+03  0.0000E+00  0.1000E+01  81.896  1.0000  5.6452  0.3208E-04
      0.000   -145.300   -82.590  0.3007E+03  0.0000E+00  0.1000E+01  82.319  1.0000  5.6452  0.4239E-04
      0.000    -44.510   -83.090  0.3006E+03  0.0000E+00  0.1000E+01  81.130  1.0000  5.6452  0.4248E-05
      0.000     31.640   -84.260  0.3006E+03  0.0000E+00  0.1000E+01  80.960  1.0000  5.6452  0.3382E-05
      0.000   -116.800   -85.340  0.3007E+03  0.0000E+00  0.1000E+01  81.738  1.0000  5.6452  0.2582E-04
      0.000     96.050   -89.190  0.3007E+03  0.0000E+00  0.1000E+01  81.533  1.0000  5.6452  0.2086E-04
      0.000    163.000   -93.330  0.3007E+03  0.0000E+00  0.1000E+01  82.964  1.0000  5.6452  0.6333E-04
      0.000     46.140   -95.840  0.3006E+03  0.0000E+00  0.1000E+01  81.290  1.0000  5.6452  0.1390E-04
      0.000    -23.500  -100.000  0.3005E+03  0.0000E+00  0.1000E+01  81.464  1.0000  5.6452  0.1614E-04
      0.000      0.000  -100.000  0.3004E+03  0.0000E+00  0.1000E+01  82.092  1.0000  5.6452  0.3798E-04
      0.000     23.500  -100.000  0.3005E+03  0.0000E+00  0.1000E+01  81.162  1.0000  5.6452  0.9880E-05
      0.000   -200.000  -100.700  0.3007E+03  0.0000E+00  0.1000E+01  84.377  1.0000  5.6452  0.9138E-04
      0.000   -175.600  -100.700  0.3007E+03  0.0000E+00  0.1000E+01  83.546  1.0000  5.6452  0.7375E-04
      0.000    200.000  -101.100  0.3007E+03  0.0000E+00  0.1000E+01  84.181  1.0000  5.6452  0.9018E-04
      0.000     71.790  -102.300  0.3006E+03  0.0000E+00  0.1000E+01  81.597  1.0000  5.6452  0.2359E-04
      0.000   -100.700  -104.100  0.3007E+03  0.0000E+00  0.1000E+01  81.870  1.0000  5.6452  0.2976E-04
      0.000    -54.840  -109.600  0.3006E+03  0.0000E+00  0.1000E+01  81.630  1.0000  5.6452  0.2129E-04
