0.0,30.056859021872974
0.1,30.061536557145512
1.0,30.069164355175307
10.0,30.074573187598325
60.0,30.078587873370076
100.0,30.080189559646556
200.0,30.08340859418103
300.0,30.08606945362808
400.0,30.087747433843436
600.0,30.090642635046308
800.0,30.092776659616796
1000.0,30.094742977318777
1400.0,30.09680457720186
1800.0,30.098167346169824
2200.0,30.099727411143093
2600.0,30.101077285403704
3000.0,30.10194156221446
3500.0,30.102645167808546
4000.0,30.103419202329473
4500.0,30.104266180965148
5000.0,30.105032026507843
6000.0,30.10626954673125
7000.0,30.10704055803241
8000.0,30.10737134414947
9000.0,30.108031753321946
10000.0,30.108643485767594
