 0.117148331724521 -0.0335917435713487 0.992546151641322
 -0.134430892542063 0.0360206490944408 0.99026806874157
 0.889656360325472 0.172931678346403 0.422618261740699
 0.749304534092293 -0.159269595410416 0.642787609686539
 0.743753454000362 -0.0969888389162375 0.661380348051113
 -0.12408674311541 0.697146240924671 0.706108772745114
 0.569320278312634 -0.0546176506115878 0.820299538548996
 -0.202195050898006 0.148262013937614 0.968057610173855
 0.0906473694900152 -0.239793925755307 0.966582602561933
 -0.0948705235380275 0.204052410274001 0.974352193831877
 0.369271866900528 0.135648882762607 0.919368081304249
 -0.993112464865853 -0.001974968919098 0.117148331724517
 0.99092019652639 0.00725159475217373 0.13425564602523
